user_id,gender_cd,age,foreigner_yn,os_type
7ddf1e43198a472,1,26,N,B
01beaf616e2e9e1,2,30,N,A
3554438fe1e05c4,2,34,N,A
651ac1414606d5f,1,44,N,A
225425a300bd1b1,2,29,N,A
e49b6b7419741e9,1,25,N,A
320b5622a39830a,2,29,N,B
064eb45ef862782,2,25,N,A
ac5833c2839fe8b,1,43,N,A
656d1841d9828eb,2,29,N,A
1cdb6fadda40033,1,23,N,B
50a6d113937fb7c,2,43,N,B
1ab73933a6a0164,1,24,N,A
f85ef3d08c514b9,1,46,N,B
41df37a9ccabac4,2,26,N,A
1f6ebc2d05ba5c8,1,33,N,A
5f1b888caeef8a7,2,22,N,A
5596f409650db2e,2,27,N,B
626a5588c4f5fd5,2,26,N,B
fbcb73870f25794,1,40,N,A
ba3e649f58e34dd,1,29,N,A
ac1290e27004f51,1,20,N,B
4352c7a9f41e883,1,26,N,A
33b46cf1d79e24a,2,44,N,A
5c7687a8e1a47c0,1,32,N,A
245d2ed8dc4624a,1,26,N,B
865e385ea639ad0,1,53,N,A
4f24492f571a1f6,2,26,N,A
69f3b8f384c3b8f,2,26,N,A
605bf83f55b56b3,1,30,N,A
56d3bcf7c57957a,2,31,N,A
8b066acf185b8d8,1,26,N,A
fb315d9e240bf4d,2,26,N,A
b4c911b6bb9e78b,2,28,N,B
beddf7fb03a7fb7,2,46,N,A
82898ee128905bd,1,26,N,B
912cfb75f69dd8c,2,31,N,B
2ab58319b4b5ece,2,22,N,A
9844a7cf4051d81,2,29,N,A
009cce731e3f4b9,1,20,N,B
fd4579cc61c684a,1,32,N,A
b85182601e56817,1,22,N,B
920e15d83a01d3b,1,26,N,A
ab325e41d499a38,1,25,N,A
e095f567f229901,2,23,N,B
700a9487aa1d6a6,2,25,N,A
2c9d6c63265b7ea,1,30,N,A
8a13e45b77e703b,2,25,N,B
34b99b53c7a1337,2,27,N,A
556ed944f4414b7,1,22,N,B
0d524646bae82f3,1,42,N,A
6e44371a1e2ed6b,1,39,N,B
d402618a33f40a5,2,28,N,B
d82e3026609f724,1,19,N,A
480feea859cd09f,1,22,N,A
da6163094ab56af,1,33,N,B
311f4e57caf52a6,2,57,N,B
eba4d9b9ff77aac,2,28,N,B
4d3414d6f731d52,1,28,N,A
d3b97b00a689129,2,24,N,A
f46e965aceeca24,1,18,N,A
342a60510acced8,1,24,N,B
58474bac0c77452,1,41,N,A
6dccd91e721f36b,1,29,N,A
d9c6930eae582d7,1,27,N,A
80f7757e8a8785a,2,27,N,B
c435c3c456b393f,2,36,N,A
dcabf53a1096aee,2,30,N,A
54ba3be23df13f4,1,47,N,A
eb6d402f9e8c37f,1,34,N,A
998ccad2ffb3bc5,1,35,N,A
e889a64bbb86707,1,31,N,A
19e045d8352ecae,2,16,N,A
d8fac282e8c4a47,1,48,N,A
577cb8e423a0684,1,22,N,B
5beed75a38348c7,2,30,N,A
6d1917f6cb9b1ce,1,20,N,A
b5950d26f707273,1,36,N,A
507426b25806c0e,1,39,N,A
712f44ab5740f31,1,43,N,A
635b125de018aed,2,26,N,B
982819731af4619,1,45,N,A
4c0a01f6e8e65cc,2,34,N,A
5a82d2ac6bd6b05,1,39,N,A
a55499b928f8d03,1,36,N,B
b95639844529a86,2,19,N,A
4150147d5bac9bd,2,32,N,A
478e1a977c9c6ac,2,21,N,A
4fcb31bdba3791d,2,21,N,A
7654a5c0b4a43f1,1,21,N,A
35482d5dee6b925,1,22,N,B
2bc91d5059a1cdd,2,29,N,B
921e10f8eb7459c,1,23,N,A
936442f62e33e8a,2,25,N,A
001ed46359009fb,2,46,N,A
840426bc311f892,1,27,N,A
f9d5a033392a167,2,26,N,B
b75faa13af4242c,2,23,N,A
92aa8407d95d810,2,22,N,A
5d9a79fdac84b49,2,36,N,A
ed1c60eef69fa77,1,22,N,A
aac79eeae28e011,2,27,N,A
4a78ccb2746e284,2,31,N,A
5bdd35edfefc720,1,31,N,A
a8ac4f83621ce1f,1,40,N,A
9c6ced9239a7d33,2,31,N,B
d4e1c7ccefb3d5e,2,35,N,B
45850a676f82b8c,1,23,N,A
7e56fdf4186ba0d,1,42,Y,A
baf9a3872cf89ed,2,28,N,A
7d49ca50fa9645e,1,23,N,B
54501ac762e2cb6,2,44,N,A
8b79f8203400e34,1,34,N,B
7034529333537fe,2,27,N,A
e0a23542dece8c3,2,26,N,A
ed14f52aa646706,1,42,N,A
49812f6a66fa413,2,30,N,A
1ee8419685ca291,1,35,N,A
a9bf8f276e19fcc,1,22,N,A
e0dbcdaed880108,2,26,N,A
884f6ed18fb5659,1,22,N,B
7273c89016c22e4,2,29,N,A
3cf7213ba7bf960,2,38,N,A
2f2fc0cee95d485,2,27,N,A
cc19c3035617912,2,34,N,A
acc0a9a12988ed6,1,26,N,B
1cf92bfe020a46c,1,24,N,B
65d746997262c97,1,21,N,A
0e7261570a63265,1,28,N,B
5f17a3e127aba05,2,26,N,A
6badda6caf528b4,2,20,N,A
e6bba8dfdede5cf,2,25,N,A
9e6fbd8906d43ab,2,22,N,A
d1494bcac355908,2,28,N,A
dc8fb8247681272,1,20,N,A
19cade0024651da,2,23,N,B
64906c8ed25ac1d,2,29,N,A
054245622992364,2,33,N,A
d16dbe4e338b785,1,45,N,A
d701ffebddf11cc,1,29,N,B
57e7adaa1329c45,2,24,N,A
dfac6ba7b9266f5,2,31,N,A
1aeb27ce6fa5e8d,2,28,N,A
41a663b1b384fa4,2,30,N,A
2517213cbf8cb8b,1,27,N,A
a4280d853dd88bb,1,28,N,A
bba7b2d2ae0c7e8,1,20,N,B
3063e0c8f4f4067,2,20,N,A
128958922ab8f82,2,33,N,A
fbe2fbe9c20eea4,1,31,N,A
bd97cac66bf253b,2,26,N,A
1a018937fcd7c21,2,21,N,A
9aa4e502d9a82c9,1,39,N,A
ba43f13c83d9f01,2,24,N,A
bfedb55bef25f64,2,37,N,A
4c5170f86102966,1,39,N,A
ff4d7baca252e4d,2,22,N,B
fda631a8f296205,2,22,N,A
7c967ef6037fa21,2,24,N,B
c4c40d1f8c59de6,2,35,N,A
dcf407a10d55aa4,1,32,N,A
89f81c204c82d03,2,24,N,A
92692da422a06a1,2,28,N,A
8a79d3ca13a83a5,1,24,N,A
b47d9e60749d6c2,2,31,N,A
5ac414f258a9503,1,25,N,A
a3b7be88bc0fdd0,1,20,N,B
cdf57c6c63a82a1,1,30,N,A
8b5a2112e8b79f8,2,27,N,B
b131d4a3fe79c6e,1,38,N,A
f69d1195e63964c,1,41,N,A
3e2e22515c03402,1,22,N,B
34c77fd17781219,2,26,N,A
c99b82cd52241b6,1,40,N,A
43dfd9c26369cf6,1,27,N,B
c8372d335c75b11,2,25,N,B
a4d15949f7bc7d9,1,29,Y,B
19b8c7cb23f520c,1,38,N,A
71f73ad45e2e92f,2,33,N,A
a40d253ead115e1,2,30,N,A
8fe42d0ad7d1ab8,1,21,N,A
a36366980ca7a93,2,39,N,A
02763da31f34a41,1,40,N,B
95aac99f59c4174,2,24,N,A
6303988740cde85,2,16,N,A
fae9616b78df0b8,2,25,N,B
ca71f31c1455126,1,22,N,A
7cbf33febf70c90,2,23,N,A
2bd7a8ef2d1a4b1,2,24,N,A
c7e3cf83e02e6ce,2,27,N,A
604e93de8a9c154,1,28,N,A
96210f2cea53ff6,2,31,N,A
fb6651e52b7cdbe,2,33,N,A
fc93e65f4f9fc63,1,34,N,A
47bf8cc7900fe4f,2,38,N,A
59363c1227c9f08,1,37,N,A
a1d9e9a499b804a,2,22,N,A
e65b4654050fe91,1,26,N,A
f2b1b68bccf9857,2,26,N,A
153f1c64cff43fd,1,52,N,A
dbb68d5263cc31e,2,24,N,A
77539f6e72b20a8,2,31,N,B
d1cd8ab45366f6b,1,28,N,A
c933ddd2c4ecd39,2,23,N,B
8a900bef911cb07,2,25,N,B
3079d6bb120d033,1,41,N,A
89c34cba77b2604,1,21,N,A
307fc4fdb2a7ad5,2,24,N,B
60df4978b53dfb4,2,30,N,B
28aef5382ea86c6,2,29,N,A
442a86dc35daa8a,2,22,N,A
ca066cb41caa4d1,1,15,N,B
60879d657c905e6,2,22,N,A
06ca797fe59c64c,2,22,N,B
d805e308ca6a7e9,1,29,N,B
2155ac979f52b26,2,26,N,A
f9f222e8ea3fc44,2,36,N,A
1aab59b5dd3be6b,1,54,N,A
1514cb6ab49575b,1,31,N,A
942d4017c301d11,2,18,N,B
44b913b2bbc556f,1,24,N,B
b0ef5df611f43a3,1,38,N,B
2edb0d179f0ae50,1,23,N,A
828af81e6e56f5d,2,29,N,A
92bfed010f35704,2,39,N,A
acc0f59b22110dd,1,44,N,A
8005f826b3c68dd,1,36,N,A
d9252cf291ed520,1,34,N,A
518b909b547c1d4,2,23,N,A
566d60687adfea8,2,26,N,A
7fbd798049af31e,2,28,N,B
1765183f4616789,1,23,N,B
a775990bd43dac6,2,36,N,A
44b325ebfed2c47,2,24,N,A
eaf8099c3030296,1,24,N,A
1c881594ddee8cb,2,32,N,B
783e6a46f1da7df,2,21,N,B
5f9f82666904ab7,1,35,N,A
802efe5e0f080ae,1,43,N,A
ad610fffd65bc7d,1,31,N,A
fc8fbb5e78f6899,1,37,N,A
33a7d8da9c8a8e7,2,36,N,A
fb71929b50a4158,2,27,N,A
4295efcba8e0a8f,1,37,N,B
7cf1f04802af346,2,33,N,B
15d7282b696e955,2,18,N,B
091b18c904d35f9,1,28,N,A
a8325e64b04813e,2,37,N,A
8e8e511a590f8c1,1,28,N,A
a139350aeb558c0,2,26,N,A
08d5f1724a5e385,1,29,N,B
0532ff51f1771c3,2,35,N,A
113f9f3e3aa2bba,1,44,N,A
619e812eade35a7,1,24,N,B
5ecc883615596a2,1,21,N,A
6e253e3dcde0190,2,46,N,A
b5dd2c7453e947b,2,28,N,A
a3124b11634150a,1,38,N,A
b6bbf24ce6ff786,2,17,N,B
b4be5253d30dcb2,1,18,N,B
e95e6027b3e2f25,1,39,N,A
8c667880f746613,2,38,N,A
6b56cbccd9dcab2,2,26,N,A
9f08ec339837c39,1,41,N,A
30ad710927d5f87,1,53,N,A
cc2b06ebc8cb150,2,27,N,A
fbdfadfae0ed1c0,1,20,N,B
1b27628fa746bd4,2,18,N,A
ad60a1fba1252ad,1,21,N,B
a8b78ceba47b2c1,1,26,N,B
8eb851d677222e6,2,20,N,A
6561f82d47df0f7,2,31,N,A
cef728d572265aa,2,23,N,B
4955815ab9f5c8c,2,33,N,A
0cadbde40555023,1,24,N,B
fc9aad652a9a2f7,1,41,N,A
4cafd5d0322224e,2,39,N,A
c7f685a12517467,2,32,N,A
ebee01f0f1868a6,1,23,N,B
07a22d81ebbde04,2,29,N,A
6b88bdce1ca9b28,2,27,N,A
9ea338da6bef461,1,56,N,A
05aea2e7a509166,2,31,N,B
590177c887924cb,2,35,N,B
e2c99cf7280a502,2,21,N,B
2a735d4ff585a8f,2,20,N,A
10428b646e08039,2,26,N,A
2384252deb61058,1,39,N,A
6803e6836cda0d5,1,21,N,A
7e5fc26f9fd977b,2,21,N,A
75e97435277815f,1,36,N,A
3c6a6f2da4f6991,1,33,N,A
14924215ba51a13,2,26,N,B
4c92256b6db0485,1,17,N,A
8cf51b194cfbf51,2,29,N,B
c0e65d6c877efd0,2,30,N,B
a79387a39022a2b,2,17,N,A
ae8d90467de5ca7,1,21,N,B
f070cffbbf41003,1,42,N,A
bc35f5dcb6a036f,1,23,N,B
65eb4941e0724ef,2,34,N,A
88fd18bf51d5198,1,24,N,B
ed7bbeb4601baf3,2,27,N,A
7c53c7ea377742b,1,33,N,A
8e804a9cf837bdf,1,27,N,B
5a2bedac4ce6a4e,1,20,N,A
db5a866ce1203bf,2,34,N,B
ec48ed244265b75,2,23,N,B
eb0ff66c20bc7bb,2,30,N,A
b956e9e96bd5f0f,1,41,N,A
d276d7644c443ef,2,35,N,A
f075b2ca4e65c11,2,20,N,A
b5714ef7e66df4f,1,33,N,A
57a855854a7324c,1,40,Y,A
020c8513e305b93,2,40,N,A
ae4f97c3689201f,2,26,N,A
5984e495d4a2eb6,1,26,N,A
f91112dc86e5f14,2,32,N,A
1ec778269579a24,2,42,N,A
162dfeb0d98c542,1,23,N,A
1ca7294fbb20d73,2,35,N,A
78011a88e3a2271,2,28,N,A
1d32d73a5013602,2,24,Y,B
718426a59fb848d,1,21,N,A
4073f1038fa95fc,2,26,N,B
8254df402c6e987,1,28,N,A
6f7fa7c9674cd62,1,29,N,A
ab088db5b958d7e,1,26,N,A
d39816d85a0a0de,1,25,N,B
fd02bc472cc51d9,2,21,N,A
3ca927a3e933662,2,21,N,B
fa49f54c52efc74,2,21,N,A
d167fccc87cff98,1,25,N,B
71a10b00454f8d5,2,25,N,A
930dfb2c82b90cc,2,47,N,A
c765f80855e2579,2,25,N,B
0942d98409e365c,1,29,N,B
4af7e924bf1a63a,1,29,N,B
482a94941f2f9ed,2,22,N,B
69b5e7a3059e980,1,31,N,B
e180ae3b8ed8e21,1,38,N,A
a5ea3f30db8abb6,1,50,N,A
bab87b6e83f07d8,1,20,N,A
95b0d15c7da9a29,2,29,N,B
4492424b17d29f5,2,28,N,A
b56a8b318dd721b,1,28,N,A
0d16594e80b5643,1,25,N,A
03298642a9dd749,2,20,N,B
c28f20524993bb2,2,22,N,A
51c2f6716843316,1,35,N,B
a319bf48495737f,1,26,N,A
5d5588c06d8bdda,1,23,N,A
e3dfd3491518c99,2,30,N,A
3573b3069b90863,2,20,N,B
a98df5489010aa6,1,28,N,A
c893e043bd7c68b,2,24,N,A
d67aa8fba43747b,1,40,N,A
8ae43b52c5debc9,1,28,N,A
51a21ef04f336e3,1,19,N,B
4b8b8a5e94e32ed,1,23,N,A
d140a5e41408ee4,2,24,N,A
a984a942364ccc1,1,32,N,B
ce8d41897291c82,2,21,N,B
89d350ba59b4337,1,39,N,A
39c57e4342520b2,2,42,N,B
76ed73807e36124,1,30,N,A
3b0b07aba243872,2,22,N,B
1b6d83d0c4787c8,2,32,N,A
e3f68f9cd21e6c8,1,37,N,A
2284f180f4e38ac,1,28,N,A
55d8413a50652c2,2,25,N,B
d015073a3da67a8,1,23,N,B
95e701fe49f2a98,1,26,N,A
1d16f922c3acd54,1,36,N,B
b2138f7e2c04de7,2,27,N,A
1e1be0187791462,2,29,N,B
77e217fa0ca2ccb,1,24,N,B
3bb8e13d8e89e04,1,27,N,B
d2e42ade071aed6,1,33,N,B
66f5e8de607df07,1,24,N,B
f97b521fe492d11,2,33,N,A
617cd98c1ec2cfa,2,29,N,A
08aa51af5db8d8f,1,47,N,A
be4626f93cfd1ff,1,31,N,B
e8f20361c92162c,1,51,N,A
d756289694bf003,2,29,N,A
83db951a9ef9570,2,29,N,A
ff58721f70eb3a0,2,29,N,A
3cf901614fb142b,2,27,N,B
6b5d57b0189374c,1,22,N,B
5a625820aa98ebc,1,28,N,B
886c8084e262f7f,1,38,N,B
367dd1a09b3c00f,1,38,N,A
c2eb9fe98fe38c8,1,29,N,A
eeb3eb015737699,1,27,N,B
72db1b3495bc923,1,54,N,A
f7b987853c5d4e4,2,20,N,A
95f63a3cddd6575,1,20,N,B
8bdc871876d145f,1,25,N,B
5c33982202c9fd9,2,46,N,A
847f76cff14d0be,2,28,N,A
e56bf0e4805ccfa,1,22,N,B
b30a8985779675a,1,21,N,A
3d5291848df47d1,2,30,N,B
929212093159eb9,1,33,N,B
fb4f00a4bb225e6,1,38,N,B
54a57775d28070c,1,42,N,B
ad6d091f5683074,1,32,N,A
ebb7ece4a8242ef,1,36,N,B
e50c505dcf33fd3,1,21,N,B
27a19910d971b10,2,29,N,B
9a22fc04f423168,1,27,N,A
bf8788f6247bb5e,2,26,N,A
d6aaef6814a098d,1,26,N,A
2dc580f29a367b1,1,40,N,A
a8406247fb506e5,2,29,N,A
5eb7eb0806fbb69,2,41,N,A
e72a08ccc6611da,2,31,N,A
5d29b4986257518,1,35,N,A
59bb458136da633,2,25,N,A
23e8ee12fe24f21,1,24,N,B
59e0271e565203f,2,26,N,A
db78180d49491d6,2,30,N,B
d5064517c91ff29,2,26,N,A
d5fc59296121aa2,2,23,N,B
dba59e182068b60,2,49,N,A
c7446ba81689505,1,74,N,A
7688b1b1950b12d,1,31,N,A
52ad16fc6405f5f,2,26,N,A
83937780a631ac7,2,21,N,B
750914f6d45c65a,1,42,N,A
3fe8da50a5dff43,1,27,N,B
3411a39b25f14a8,1,35,N,A
9799ccdbc200795,1,26,N,A
bcee69c5a7a0a20,2,20,N,B
344e37a279c15c0,2,24,N,A
2884b97bddd492b,2,21,N,A
ce28bebdeb67746,2,31,N,A
c7bd0ac1cb084a8,2,30,N,B
46cc931f3bf964f,2,31,N,A
ac9afc7fc578e98,1,27,N,B
187209070119b65,2,24,N,A
4c6ec7fc0cd8517,1,25,N,A
4d6b88738d118d3,2,32,N,B
bc4cb7a09f595b4,1,21,N,B
feb716467a70427,2,29,N,A
e7415a3bf1b9634,2,31,N,A
4cd782b42860598,1,42,N,A
332beddda8ae2c7,1,40,N,A
989fb51f8e42bf1,1,26,N,A
8a0e1105c603da6,2,25,N,A
375163d5550f99c,1,17,N,B
c1618264c30124a,1,16,N,B
06454124716eec4,2,28,N,A
fd055dffdf8f314,1,29,N,A
c54da9abbbaba9f,2,28,N,A
16231afa2e62a4a,1,24,N,B
edec34f275df100,2,26,N,A
3e3308e4388d11c,1,43,N,A
d1b7abc8d50fdcd,2,38,N,A
0bad7b96ef25752,2,28,N,A
c1fff1405b2f5c5,1,42,N,A
e652b71dfc2d421,2,36,N,A
18657d9350fbb19,1,26,N,A
d84322fb13ee7bc,2,20,N,B
5065e4c6431934f,1,37,N,B
95f8782cc719568,2,25,N,A
f91b3e975c9451f,1,36,N,B
d467a65617a2296,1,44,N,A
5b5197533868587,1,24,N,A
269d7ec0a6b518f,2,29,N,A
3f0a60f30ae3fb8,1,20,N,A
7fc807de284f592,2,47,N,A
799f362f88d5f7b,2,40,N,A
8db9240c89ec7e0,1,43,N,A
1dba925953a06ba,2,40,N,B
83483cd278a9e7b,1,30,N,B
faba81445641c22,2,40,N,A
92f8fde41f647d0,2,24,N,A
30bf6efff82c529,1,47,N,B
e836a13ddc2fffb,2,42,N,A
e85e217b5a72831,2,20,N,B
7317b64683c7fe0,2,24,N,B
c13ff046f6b11bd,2,23,N,A
f97532741951123,2,35,N,B
71ba7d66f92d984,1,37,N,B
469b9e18b0b5a8f,2,30,N,A
e407429988740b2,2,25,N,A
d1dde8fcd308094,1,25,N,A
6377c2c6f87298f,2,45,N,A
94dbf3271bd0fa6,2,30,N,A
d3fae7a7ac8b955,2,25,N,A
8adc3c5e1efd8af,2,35,N,B
986c30f12516402,2,34,N,A
2829555e1cff6ee,1,26,N,B
3615f7e11a0f9da,2,22,N,A
8ac9c9682fb7aad,2,25,N,B
cb06dfa98729032,1,34,N,A
0d444498d71c6aa,1,22,N,B
381779bd44b8bb6,1,22,N,B
fa54efc27e3fc9d,2,24,N,B
7936326e8baa53a,1,32,N,B
7111f4f879c9c9f,2,26,N,B
77960532ba6fe9c,2,24,N,A
d3231167d6eedc2,2,25,N,A
049777af4e174b1,1,23,N,A
27ac0ccee7e890c,2,24,N,B
83981a7a02af744,2,30,N,B
147193f419c6f90,1,29,N,A
acdf17eff8fceac,1,27,N,B
44f3aca3c16bac4,1,20,N,A
630d1367e0c4e2c,1,24,N,B
a991a78867ab0aa,2,27,N,A
e916e25dc9e5c31,1,31,N,A
3eda3f01abfdbfd,1,32,N,A
14fdbe305572e0d,1,20,N,A
3e49eb3b4ef4dbd,2,28,N,B
072f5ad40182e3f,2,27,N,A
f0c8819aad0fe5b,1,23,N,B
b3be19e28d632ca,1,29,N,B
5acd20a2a5b82ef,2,31,N,A
a111caef8033536,1,27,N,B
ad7e2d4335545ae,1,30,N,A
80739880caf5b01,2,39,N,A
95ddc34521531cb,1,23,N,B
90af6e009cdc64a,2,28,N,A
ae984ddf07fc3e1,1,23,N,B
a10068b0fd1ce87,1,19,N,B
7409b33ac81d9d1,1,21,N,B
95bd9fdc1976850,1,15,N,B
42d421e9b9679a7,1,24,N,A
5eb1472216732d4,1,26,N,A
150d4a4649a0fd1,1,26,N,A
c0e014a615ee7cd,2,24,N,A
8bc655b0a7a88be,1,37,N,A
7b8fb2186339dcf,1,25,N,A
2ef5659d4b56c8e,2,24,N,A
77840fc6de869a3,2,27,N,B
d8b5a5ee78aba19,1,20,N,B
ddc8b47dadfa906,1,26,N,A
7702be26f73da5c,1,20,N,B
299d687a22d10c8,2,34,N,A
efa8d5c304e457d,1,24,N,A
d34f8df1158ad81,1,22,N,A
b35fcb25a437089,2,24,N,A
9bbd7b5b3edc481,2,31,N,A
edb5719bb690f8f,2,28,N,A
ea0155d7f071f34,2,29,N,A
aa9e7015c4417c2,2,24,N,A
ccdc7f682447e1c,2,26,N,A
6eec3a6dc755149,2,25,N,A
ea0d3645e1d6043,2,20,N,A
d715ce3e9c79c0f,1,23,N,B
aaad39c3bb6b1f8,1,43,N,B
ac126c1c671e2f2,2,32,N,B
ada2863a077f11e,2,25,N,B
7e2011b417a591a,2,27,N,A
5535dd768a5c882,1,26,N,B
441ae7189da32e9,2,22,N,B
e968ea508ec5c73,2,18,N,B
1c4b0adf111f242,1,22,N,A
78bd6b2af8e3eec,1,29,N,A
fe4826995a9d08f,2,26,N,A
e7099c0028ec570,1,25,N,A
4da806a54119cd4,1,28,N,B
9910f76e4d6fb85,1,26,N,B
b44dd76bed04674,2,26,N,A
1bdf3e891ae6e50,2,36,N,A
4c17970cf6a1962,1,32,N,A
48dd6eaaec42237,1,25,N,A
57ffef5abcc303a,1,30,N,A
6f19d91d9ebc01b,1,38,N,B
8c82d4f73707805,2,28,N,A
727deea858d96b9,1,24,N,A
c23f9d4d6181d55,1,30,N,A
72b76829349213b,2,35,N,A
14a8e4722ddd92b,2,41,N,A
c5e18989d4740aa,1,39,N,A
4fb666c69157562,2,26,N,B
06126c2b511e475,2,24,N,A
88ae4d47d36f280,2,23,N,B
880193d73bc4312,2,33,N,A
03e6713fe4d695c,1,26,N,A
051748404850784,1,28,N,B
014f96e2deab4fd,1,26,N,A
1d6bb25be4b0889,1,23,N,A
08fd0ed6aaf7906,2,34,N,B
0cc45bef07f0804,1,20,N,B
8bffc172dffe1c9,1,22,N,A
8bcffefd868475d,2,30,N,A
92324149775c7a8,1,24,N,A
9cf13da31c368f0,1,24,N,B
5fd98c8d7fcc50d,2,24,N,B
9825a816b1e95aa,1,27,N,A
eeab9710c9cb055,2,24,N,B
9f931195b381746,1,36,N,B
0ac5b76d69252c5,2,32,N,A
62fd34d280ea29a,2,24,N,A
10d33e54b5be566,2,21,N,A
52116715d837e69,1,34,N,B
438092df624ef3a,2,35,N,A
26c56644b453e81,1,20,N,A
cfa7ca8eab66105,1,23,N,A
e1a38643b117998,2,26,N,A
bd4734508c6d02a,1,29,N,B
9776ef907cb9811,2,39,N,A
a6178d9abe6eee0,2,30,N,A
315173e43bef144,1,23,N,A
53b3a8c08d4d9e7,2,28,N,A
3d31cb28e5eacd9,2,26,N,A
5fa90550b8ae089,2,19,N,A
60f27234f6d3321,2,18,N,B
6f60e475d4e0a36,2,23,N,A
0d5c44472bded6e,2,27,N,A
4cf0e264fc53ef6,2,36,N,A
e2fac350f8d8b32,2,24,N,A
823668dc583aaea,1,31,N,A
dada4649759b3e3,1,28,N,B
1c6e0b53cc57ed9,1,23,N,A
1b28afa6f14d14f,2,27,N,B
b1b14fa9c5a3fa9,2,32,N,A
1baa0e7a8cd15dc,2,29,N,A
5be199acf6c3611,1,36,N,A
e0dd54a19e98935,1,40,N,A
d052bd80b3c0521,2,30,N,A
6922a79faf34f88,2,22,N,A
c6adce98f0400e1,2,33,N,B
8d953db18b1db7a,1,30,N,A
1c987f4f652b27e,1,29,N,B
d4b3ad8dd73094a,2,24,N,A
43f2243fddb2568,2,30,N,B
57d296690f3f696,2,34,N,A
a81c7d7865bbecb,1,27,N,A
dd55ee79630dbb4,1,21,N,A
22614cda380a814,1,28,N,A
f7926b937da3729,1,45,N,A
34ffe43e42e4702,1,40,N,A
9d4ab1b5be1340c,1,30,N,B
0f870c5bcde4f97,1,32,N,B
5818ffd34b1537a,2,39,N,B
8691487a00157b1,2,28,N,B
dd04d64d4223267,2,28,N,A
65ba28cb84ac9c4,2,27,N,A
9e56131578037d6,1,25,N,A
81c14594fa2314a,2,20,N,A
85f9e49c5a67749,1,20,N,B
b293f7e2557fc4b,1,34,N,B
580b3433bb92043,2,36,N,A
bd356a025af5fc1,2,20,N,A
c8c1794571ca348,2,27,N,A
bb6f64660488ca3,2,27,N,B
b4358fc5c16d340,1,27,N,A
ab88125c03e1db4,2,20,N,A
9336030f06533d4,2,26,N,B
b2cb91b0ca5f2b7,2,34,N,A
a199c4733586a67,1,26,N,A
7f5a915d1be8231,2,28,N,A
174fd03273cb50f,1,24,N,A
57cef2eeafc95b3,1,17,N,B
9279898886bfb99,1,20,N,A
7ce097edd70de23,2,36,N,A
aeb67c324bbb18a,2,20,N,B
d7c0ed47b59c306,2,31,N,A
8b610a8e2543751,1,27,N,B
0905772951c6b51,1,29,N,A
0c33bed8afeec4b,2,29,N,A
15b57863f229748,1,33,N,A
126a2ca9357354d,1,24,N,A
20dbe878302c648,2,26,N,A
f4c7c64086be181,2,32,N,A
e947e399ba1f6a3,2,29,N,A
60a26dfd1b7625a,2,23,N,A
a4e187ec2c99940,2,28,N,A
91a8de1b7b50a12,1,21,N,B
d5e851eaa232df8,1,26,N,A
548c2fcf4c03e8a,2,29,N,A
2a92e885d037471,1,39,N,B
6bb5d531ae5efe6,2,18,N,A
b45c344bc16432e,1,26,N,B
8357030da7c8002,1,37,N,A
e8ff1cde0284870,2,25,N,A
1cb90961bc39860,1,23,N,B
bbf76f0e6224f6a,1,35,N,B
75d2dc3e3328622,1,34,N,A
17ae2317b753b5d,1,20,N,A
8890508c55979be,1,33,N,A
a7c0b398a84ab5b,1,35,N,A
ade5199ddd92856,2,33,N,A
b43a04630d98f6b,1,20,N,B
4a318115e6129cc,1,24,N,A
b35facba414fa73,2,25,N,B
a7239ce706a5e7f,2,24,N,A
e0028850fe2c117,1,21,N,B
375f81be4d99f00,1,25,N,A
3bd33fe779e61ff,2,27,N,A
60e15901fbfcb57,2,29,N,A
d0a7039e49dd85a,1,28,N,B
d6e79eaf812a9ae,2,25,N,A
eeb42a4b65f8eb1,1,21,N,A
c33ef512637686d,1,25,N,A
ea5b0f30f1a26dc,1,24,N,A
ac00f40364ac378,1,25,N,B
f7354f6c9f3f8a3,2,24,N,A
32ff3d637088d4d,1,28,N,A
65a8eddf6b82284,1,21,N,B
3af975235419dfb,2,28,N,A
b719398a51dcc9d,1,46,N,A
592a67c479a7aa3,1,24,N,A
a519a5f2c016235,1,23,N,B
99bec8aab0430ce,1,31,N,A
efa6178f7c316c4,1,27,N,B
76e0caea2436f88,2,26,N,A
45c95aa62abebde,2,25,N,B
ca8ddacf076172b,2,21,N,B
1fe38f4f7d643fd,1,32,N,B
8e73dd48daaeb84,2,25,N,B
da6928cf49d2da3,1,40,N,A
8548656d37dd968,1,30,N,A
c1c249fb312781d,1,25,N,A
7c33eaa350f2847,1,38,N,B
8375a6cf2f87392,1,46,N,A
8c9d4cbd4daefe1,1,20,N,B
2b48a8b0198728c,2,37,N,A
8d81256256186f1,1,21,N,A
30e0a297bac5b15,2,29,N,B
912484acf3be5ce,2,28,N,A
22b7d2b5cba853d,2,23,N,A
797953f38ef45c0,1,35,N,A
19651321fc2012c,1,38,N,A
e49c7202746148e,2,30,N,A
172580e33c304e6,2,34,N,B
6024ca430d97e8d,2,25,N,A
7b29ef22e2549a5,1,22,N,B
e8505c4d6ffcd1e,2,29,N,B
76bee051e6cca7f,2,22,N,A
eb9cd55a97f8c0e,1,21,N,A
4bbf3d843330b16,1,33,N,B
